"","s","S","Coh","Angle","R","RT"
"9120","8","s1","cohE","angleH","r1",2.63471032858964
"9121","8","s1","cohE","angleH","r1",2.96993867312986
"9122","8","s1","cohE","angleH","r1",2.58221150267644
"9123","8","s1","cohE","angleH","r1",3.08070092716731
"9124","8","s1","cohE","angleH","r1",2.28705505269882
"9125","8","s1","cohE","angleH","r1",2.66443416263857
"9126","8","s1","cohE","angleH","r1",2.59895454764406
"9127","8","s1","cohE","angleH","r1",2.15544506546955
"9128","8","s1","cohE","angleH","r1",4.12305634540114
"9129","8","s1","cohE","angleH","r2",2.66648366997536
"9130","8","s1","cohE","angleH","r1",1.97532388789699
"9131","8","s1","cohE","angleH","r1",3.43621164690201
"9132","8","s1","cohE","angleH","r1",2.80645484674272
"9133","8","s1","cohE","angleH","r1",2.61231162482711
"9134","8","s1","cohE","angleH","r1",2.60162230365892
"9135","8","s1","cohE","angleH","r1",2.78116961413153
"9136","8","s1","cohE","angleH","r1",2.29334506289528
"9137","8","s1","cohE","angleH","r1",2.39480227435397
"9138","8","s1","cohE","angleH","r1",1.54514149081858
"9139","8","s1","cohE","angleH","r1",1.8974306951259
"9140","8","s1","cohE","angleH","r1",2.15142308214971
"9141","8","s1","cohE","angleH","r1",2.24249698778063
"9142","8","s1","cohE","angleH","r1",2.13728624895527
"9143","8","s1","cohE","angleH","r1",4.09549523738294
"9144","8","s1","cohE","angleH","r1",3.21295543160075
"9145","8","s1","cohE","angleH","r1",2.61191902523033
"9146","8","s1","cohE","angleH","r1",2.17914104686068
"9147","8","s1","cohE","angleH","r1",7.19119295888429
"9148","8","s1","cohE","angleH","r1",2.24547700143697
"9149","8","s1","cohE","angleH","r1",2.15311601349324
"9150","8","s1","cohE","angleH","r1",2.60547723062192
"9151","8","s2","cohE","angleH","r2",3.24635338304776
"9152","8","s2","cohE","angleH","r1",3.03576525666797
"9153","8","s2","cohE","angleH","r2",2.60135109943356
"9154","8","s2","cohE","angleH","r2",3.21873670377559
"9155","8","s2","cohE","angleH","r2",1.8825910189594
"9156","8","s2","cohE","angleH","r2",3.03956080507581
"9157","8","s2","cohE","angleH","r2",3.4823148233137
"9158","8","s2","cohE","angleH","r2",1.96823874614109
"9159","8","s2","cohE","angleH","r2",2.18763312036391
"9160","8","s2","cohE","angleH","r2",3.40241315587326
"9161","8","s2","cohE","angleH","r2",2.69038236730959
"9162","8","s2","cohE","angleH","r2",2.53842717103131
"9163","8","s2","cohE","angleH","r2",2.46031517532303
"9164","8","s2","cohE","angleH","r2",2.04435953007087
"9165","8","s2","cohE","angleH","r2",1.83066835611731
"9166","8","s2","cohE","angleH","r2",2.70929462292266
"9167","8","s2","cohE","angleH","r2",2.75922192948364
"9168","8","s2","cohE","angleH","r2",3.04333009991823
"9169","8","s2","cohE","angleH","r2",1.46387469581082
"9170","8","s2","cohE","angleH","r2",1.75692983707545
"9171","8","s2","cohE","angleH","r2",1.80883283803068
"9172","8","s2","cohE","angleH","r1",2.34584397933845
"9173","8","s2","cohE","angleH","r2",2.06249292027216
"9174","8","s2","cohE","angleH","r2",2.13352552407682
"9175","8","s2","cohE","angleH","r2",2.11125033864095
"9176","8","s2","cohE","angleH","r2",3.28307245429041
"9177","8","s2","cohE","angleH","r2",3.65413488400462
"9178","8","s2","cohE","angleH","r2",1.53475924678871
"9179","8","s2","cohE","angleH","r2",2.62206911280039
"9180","8","s2","cohE","angleH","r2",2.20340267656286
"9181","8","s2","cohE","angleH","r2",4.0672326882529
"9182","8","s2","cohE","angleH","r2",3.65678452048081
"9183","8","s2","cohE","angleH","r2",2.07320398530928
"9184","8","s2","cohE","angleH","r2",1.80811506842693
"9185","8","s2","cohE","angleH","r2",2.92314664515012
"9186","8","s2","cohE","angleH","r2",3.28519629776913
"9187","8","s2","cohE","angleH","r2",2.87190547965058
"9188","8","s2","cohE","angleH","r2",2.05760115774782
"9189","8","s2","cohE","angleH","r2",2.17676919834725
"9190","8","s2","cohE","angleH","r2",2.41600103820371
"9191","8","s2","cohE","angleH","r2",3.14149056779774
"9192","8","s2","cohE","angleH","r2",1.78931623754943
"9193","8","s2","cohE","angleH","r2",2.57734034291649
"9194","8","s2","cohE","angleH","r1",5.84701281220408
"9195","8","s2","cohE","angleH","r2",1.82508284640411
"9196","8","s2","cohE","angleH","r2",3.49762698805727
"9197","8","s2","cohE","angleH","r2",1.84483586447323
"9198","8","s2","cohE","angleH","r2",2.07142282299524
"9199","8","s2","cohE","angleH","r2",1.96295335582466
"9200","8","s2","cohE","angleH","r2",2.67043749383745
"9201","8","s2","cohE","angleH","r2",2.02163247615691
"9202","8","s2","cohE","angleH","r2",2.30443127175231
"9203","8","s2","cohE","angleH","r2",3.32504572915592
"9204","8","s2","cohE","angleH","r2",2.12835557347134
"9205","8","s2","cohE","angleH","r2",2.65010985167884
"9206","8","s2","cohE","angleH","r2",1.9548615105738
"9207","8","s2","cohE","angleH","r2",2.83042995629529
"9208","8","s2","cohE","angleH","r2",2.05530842853988
"9209","8","s2","cohE","angleH","r2",3.55662168329122
"9210","8","s2","cohE","angleH","r2",2.20353300186745
"9211","8","s2","cohE","angleH","r2",2.36188986416687
"9212","8","s2","cohE","angleH","r2",2.86645237924552
"9213","8","s2","cohE","angleH","r2",2.51472166799929
"9214","8","s2","cohE","angleH","r2",2.3112978321911
"9215","8","s2","cohE","angleH","r2",3.15249911931751
"9216","8","s2","cohE","angleH","r2",1.79357367423377
"9217","8","s2","cohE","angleH","r2",2.33726151495366
"9218","8","s2","cohE","angleH","r2",3.35027636735304
"9219","8","s2","cohE","angleH","r2",2.04023763359951
"9220","8","s2","cohE","angleH","r2",2.96026150594046
"9221","8","s2","cohE","angleH","r2",2.77224460677506
"9222","8","s2","cohE","angleH","r2",2.80776332799791
"9223","8","s2","cohE","angleH","r2",4.49242091161605
"9224","8","s2","cohE","angleH","r2",2.42097223327968
"9225","8","s2","cohE","angleH","r2",2.36310786020873
"9226","8","s2","cohE","angleH","r2",2.96750902966271
"9227","8","s2","cohE","angleH","r2",1.91582451430691
"9228","8","s2","cohE","angleH","r2",4.01206831689378
"9229","8","s2","cohE","angleH","r2",4.17050786960762
"9230","8","s2","cohE","angleH","r2",3.15602605050149
"9231","8","s2","cohE","angleH","r2",2.28089405625517
"9232","8","s2","cohE","angleH","r2",1.81156982794006
"9233","8","s2","cohE","angleH","r2",2.42306540167535
"9234","8","s2","cohE","angleH","r2",3.75445831033879
"9235","8","s2","cohE","angleH","r2",2.39180520089939
"9236","8","s2","cohE","angleH","r2",1.6640129273659
"9237","8","s2","cohE","angleH","r2",1.89433789454026
"9238","8","s2","cohE","angleH","r2",2.35842867216439
"9239","8","s2","cohE","angleH","r2",2.23944261865588
"9240","8","s2","cohE","angleH","r2",3.73590871797358
"9241","8","s2","cohE","angleH","r1",3.36072098514016
"9242","8","s2","cohE","angleH","r2",2.42590473468288
"9243","8","s2","cohE","angleH","r2",1.9352694783694
"9244","8","s2","cohE","angleH","r2",2.67079785510445
"9245","8","s2","cohE","angleH","r2",2.05849436836956
"9246","8","s2","cohE","angleH","r2",2.28168986070601
"9247","8","s2","cohE","angleH","r2",2.01729012246283
"9248","8","s2","cohE","angleH","r2",2.57593705191219
"9249","8","s2","cohE","angleH","r2",2.55488672104839
"9250","8","s2","cohE","angleH","r2",1.89128115886465
"9251","8","s2","cohE","angleH","r2",1.93609252103317
"9252","8","s2","cohE","angleH","r2",2.33489552128946
"9253","8","s2","cohE","angleH","r2",2.80733626194282
"9254","8","s2","cohE","angleH","r2",3.01315227975087
"9255","8","s2","cohE","angleH","r2",1.84951736299694
"9256","8","s2","cohE","angleH","r2",2.23448939365429
"9257","8","s2","cohE","angleH","r2",2.83986281532595
"9258","8","s2","cohE","angleH","r2",1.74274269972859
"9259","8","s2","cohE","angleH","r2",3.1705890667646
"9260","8","s2","cohE","angleH","r2",2.91064145286462
"9261","8","s2","cohE","angleH","r2",2.26406800216401
"9262","8","s2","cohE","angleH","r2",4.26410209076086
"9263","8","s2","cohE","angleH","r2",2.63670875212538
"9264","8","s2","cohE","angleH","r2",2.40424105131099
"9265","8","s2","cohE","angleH","r2",1.44198047574474
"9266","8","s2","cohE","angleH","r2",2.06731542554697
"9267","8","s2","cohE","angleH","r2",2.0683741446233
"9268","8","s2","cohE","angleH","r2",2.14989262146214
"9269","8","s2","cohE","angleH","r2",2.08000660330326
"9270","8","s2","cohE","angleH","r2",3.27788245288172
"9271","8","s2","cohE","angleH","r2",2.63866757135653
"9272","8","s2","cohE","angleH","r2",2.58757615610542
"9273","8","s2","cohE","angleH","r2",2.4875952809595
"9274","8","s2","cohE","angleH","r2",2.10334824206411
"9275","8","s2","cohE","angleH","r2",2.41724519066757
"9276","8","s2","cohE","angleH","r2",4.80638852267197
"9277","8","s2","cohE","angleH","r2",2.34868935645859
"9278","8","s2","cohE","angleH","r2",2.85856628944389
"9279","8","s2","cohE","angleH","r2",2.25847453086234
"9280","8","s2","cohE","angleH","r2",2.64546505033905
"9281","8","s2","cohE","angleH","r2",2.19097999862984
"9282","8","s2","cohE","angleH","r2",2.36799016409218
"9283","8","s2","cohE","angleH","r2",2.14560100779656
"9284","8","s2","cohE","angleH","r2",2.00263303377794
"9285","8","s2","cohE","angleH","r2",2.29406052626679
"9286","8","s2","cohE","angleH","r2",3.11448800712749
"9287","8","s2","cohE","angleH","r2",3.6444193374941
"9288","8","s2","cohE","angleH","r2",2.85236621710497
"9289","8","s2","cohE","angleH","r2",1.98395252049237
"9290","8","s2","cohE","angleH","r2",3.5034678334951
"9291","8","s2","cohE","angleH","r2",2.38465486133016
"9292","8","s2","cohE","angleH","r2",3.02614544266099
"9293","8","s2","cohE","angleH","r2",2.41536946621394
"9294","8","s2","cohE","angleH","r2",2.80921099811359
"9295","8","s2","cohE","angleH","r2",2.48763530769115
"9296","8","s2","cohE","angleH","r2",3.40563109457499
"9297","8","s2","cohE","angleH","r2",2.00594773569922
"9298","8","s2","cohE","angleH","r2",1.70311701707344
"9299","8","s2","cohE","angleH","r2",3.44312946360016
"9300","8","s2","cohE","angleH","r2",4.0325715163637
"9301","8","s1","cohH","angleH","r1",2.83632629651103
"9302","8","s1","cohH","angleH","r1",2.90678988556697
"9303","8","s1","cohH","angleH","r1",3.97447954492851
"9304","8","s1","cohH","angleH","r2",8.06190602525432
"9305","8","s1","cohH","angleH","r1",3.12372307253586
"9306","8","s1","cohH","angleH","r1",3.89080975106446
"9307","8","s1","cohH","angleH","r1",2.49828055171298
"9308","8","s1","cohH","angleH","r2",2.76842334666936
"9309","8","s1","cohH","angleH","r1",4.28255284483332
"9310","8","s1","cohH","angleH","r1",3.09274404063211
"9311","8","s1","cohH","angleH","r1",3.73147496273734
"9312","8","s1","cohH","angleH","r1",4.64305909922856
"9313","8","s1","cohH","angleH","r1",3.37779333809283
"9314","8","s1","cohH","angleH","r1",3.02819394414879
"9315","8","s1","cohH","angleH","r1",2.42701360923884
"9316","8","s1","cohH","angleH","r1",2.95393715053228
"9317","8","s1","cohH","angleH","r1",4.62771103044426
"9318","8","s1","cohH","angleH","r1",2.52621612590755
"9319","8","s1","cohH","angleH","r1",5.08967100942369
"9320","8","s1","cohH","angleH","r1",2.23531705012172
"9321","8","s1","cohH","angleH","r1",3.18624738679128
"9322","8","s1","cohH","angleH","r1",3.40677294172506
"9323","8","s1","cohH","angleH","r1",3.30319691816315
"9324","8","s1","cohH","angleH","r1",3.28151435914172
"9325","8","s1","cohH","angleH","r1",4.81911294535192
"9326","8","s1","cohH","angleH","r1",4.79003734042924
"9327","8","s1","cohH","angleH","r1",4.27357485427395
"9328","8","s1","cohH","angleH","r1",3.32456872523577
"9329","8","s1","cohH","angleH","r1",3.51217226328445
"9330","8","s1","cohH","angleH","r1",3.15025849896452
"9331","8","s1","cohH","angleH","r1",3.47469860413277
"9332","8","s1","cohH","angleH","r1",2.69991046412052
"9333","8","s1","cohH","angleH","r1",2.44503981356236
"9334","8","s1","cohH","angleH","r1",3.06431401816391
"9335","8","s1","cohH","angleH","r1",2.31466792120411
"9336","8","s1","cohH","angleH","r1",2.9951523291442
"9337","8","s1","cohH","angleH","r1",3.98175000140511
"9338","8","s1","cohH","angleH","r1",3.22036838045836
"9339","8","s1","cohH","angleH","r1",2.56292282678317
"9340","8","s1","cohH","angleH","r1",4.2413434625776
"9341","8","s1","cohH","angleH","r1",3.80249071425635
"9342","8","s1","cohH","angleH","r1",4.22403177475598
"9343","8","s1","cohH","angleH","r1",2.99002247702312
"9344","8","s1","cohH","angleH","r1",2.7770039182626
"9345","8","s1","cohH","angleH","r1",4.97265285089692
"9346","8","s1","cohH","angleH","r1",5.25958878801213
"9347","8","s1","cohH","angleH","r1",4.69176206952558
"9348","8","s1","cohH","angleH","r1",3.68544245756316
"9349","8","s1","cohH","angleH","r1",3.24447031671729
"9350","8","s1","cohH","angleH","r1",3.26648442910418
"9351","8","s1","cohH","angleH","r1",3.43273216173014
"9352","8","s1","cohH","angleH","r1",2.29010481904245
"9353","8","s1","cohH","angleH","r1",2.80585743621309
"9354","8","s1","cohH","angleH","r1",7.77069767404172
"9355","8","s1","cohH","angleH","r1",3.85760624928675
"9356","8","s1","cohH","angleH","r1",4.19969900393071
"9357","8","s1","cohH","angleH","r1",3.04124690319125
"9358","8","s1","cohH","angleH","r1",3.11512514823889
"9359","8","s1","cohH","angleH","r1",3.84502067806472
"9360","8","s1","cohH","angleH","r1",2.8347638479718
"9361","8","s1","cohH","angleH","r1",3.1415695939874
"9362","8","s1","cohH","angleH","r1",3.86375129973311
"9363","8","s1","cohH","angleH","r1",2.89161931607739
"9364","8","s1","cohH","angleH","r1",2.74585858668457
"9365","8","s1","cohH","angleH","r1",2.6203507680812
"9366","8","s1","cohH","angleH","r1",2.64837108739133
"9367","8","s1","cohH","angleH","r1",3.74718547390276
"9368","8","s1","cohH","angleH","r1",3.47883000264982
"9369","8","s1","cohH","angleH","r1",3.75648121254864
"9370","8","s1","cohH","angleH","r1",3.75544266451666
"9371","8","s1","cohH","angleH","r1",2.97843496760941
"9372","8","s1","cohH","angleH","r1",2.66740596229063
"9373","8","s1","cohH","angleH","r1",4.0608703572534
"9374","8","s1","cohH","angleH","r1",2.94727848380996
"9375","8","s1","cohH","angleH","r1",2.93759496642624
"9376","8","s1","cohH","angleH","r1",3.30074738713279
"9377","8","s1","cohH","angleH","r1",2.65040298271247
"9378","8","s1","cohH","angleH","r1",4.00093881215117
"9379","8","s1","cohH","angleH","r1",3.21894377941827
"9380","8","s1","cohH","angleH","r1",3.29572740538049
"9381","8","s1","cohH","angleH","r1",3.14250501121422
"9382","8","s1","cohH","angleH","r1",4.17510138596644
"9383","8","s1","cohH","angleH","r1",3.96411988580814
"9384","8","s1","cohH","angleH","r1",2.86883466004748
"9385","8","s1","cohH","angleH","r1",3.60407559577858
"9386","8","s1","cohH","angleH","r1",3.1602210008739
"9387","8","s1","cohH","angleH","r1",4.53282917358316
"9388","8","s1","cohH","angleH","r1",3.93514447987718
"9389","8","s1","cohH","angleH","r1",5.25857884037487
"9390","8","s1","cohH","angleH","r1",3.25993764810101
"9391","8","s1","cohH","angleH","r2",4.14911099363815
"9392","8","s1","cohH","angleH","r1",3.45416703309777
"9393","8","s1","cohH","angleH","r1",2.56217924981577
"9394","8","s1","cohH","angleH","r1",3.13774232141996
"9395","8","s1","cohH","angleH","r1",2.83345124585185
"9396","8","s1","cohH","angleH","r1",3.51180637612761
"9397","8","s1","cohH","angleH","r1",2.84698766209788
"9398","8","s1","cohH","angleH","r1",3.78753277406211
"9399","8","s1","cohH","angleH","r1",1.96083036337963
"9400","8","s1","cohH","angleH","r1",4.18062097014127
"9401","8","s1","cohH","angleH","r1",4.09891115583359
"9402","8","s1","cohH","angleH","r1",3.96948702979001
"9403","8","s1","cohH","angleH","r1",4.18253249012473
"9404","8","s1","cohH","angleH","r1",7.53804403560111
"9405","8","s1","cohH","angleH","r1",3.47358139952509
"9406","8","s1","cohH","angleH","r1",4.18152134775199
"9407","8","s1","cohH","angleH","r1",4.26315564730379
"9408","8","s1","cohH","angleH","r1",3.88053750918148
"9409","8","s1","cohH","angleH","r1",3.94824517467735
"9410","8","s1","cohH","angleH","r1",4.10613371422652
"9411","8","s1","cohH","angleH","r1",4.03237177379966
"9412","8","s1","cohH","angleH","r1",4.69260381942118
"9413","8","s1","cohH","angleH","r1",2.60906552315032
"9414","8","s1","cohH","angleH","r1",3.57612623207712
"9415","8","s1","cohH","angleH","r1",2.84355884409176
"9416","8","s1","cohH","angleH","r1",3.6975271670142
"9417","8","s1","cohH","angleH","r1",3.51886030224375
"9418","8","s1","cohH","angleH","r1",3.37648056275911
"9419","8","s1","cohH","angleH","r1",2.7787105885016
"9420","8","s1","cohH","angleH","r1",2.84035854479747
"9421","8","s1","cohH","angleH","r1",4.43102047265536
"9422","8","s1","cohH","angleH","r1",4.04751613607482
"9423","8","s1","cohH","angleH","r1",2.94049370587386
"9424","8","s1","cohH","angleH","r1",3.30852543770039
"9425","8","s1","cohH","angleH","r1",3.74907128389856
"9426","8","s1","cohH","angleH","r1",2.23813680381983
"9427","8","s1","cohH","angleH","r1",2.86016698685199
"9428","8","s1","cohH","angleH","r1",4.48004256006128
"9429","8","s1","cohH","angleH","r1",3.69501383279968
"9430","8","s1","cohH","angleH","r1",5.63089123588915
"9431","8","s1","cohH","angleH","r1",3.59485059843675
"9432","8","s1","cohH","angleH","r2",6.08919729972057
"9433","8","s1","cohH","angleH","r1",4.08610014743054
"9434","8","s1","cohH","angleH","r1",2.66938957317427
"9435","8","s1","cohH","angleH","r1",4.32253868952245
"9436","8","s1","cohH","angleH","r1",3.75866539346446
"9437","8","s1","cohH","angleH","r1",2.93994435724098
"9438","8","s1","cohH","angleH","r1",3.54958292666438
"9439","8","s1","cohH","angleH","r1",3.78923351193082
"9440","8","s1","cohH","angleH","r2",7.82682993703897
"9441","8","s1","cohH","angleH","r1",3.45631973107398
"9442","8","s1","cohH","angleH","r1",4.53021293282451
"9443","8","s1","cohH","angleH","r1",2.79938290632476
"9444","8","s1","cohH","angleH","r1",3.3544058465716
"9445","8","s1","cohH","angleH","r1",4.0338635383506
"9446","8","s1","cohH","angleH","r1",2.88318178990816
"9447","8","s1","cohH","angleH","r1",4.1692057963018
"9448","8","s1","cohH","angleH","r1",2.72510470993724
"9449","8","s1","cohH","angleH","r1",4.65348446950744
"9450","8","s1","cohH","angleH","r1",3.21468498859048
"9451","8","s2","cohH","angleH","r2",3.36480664112031
"9452","8","s2","cohH","angleH","r2",2.64864657467387
"9453","8","s2","cohH","angleH","r2",4.4436811907418
"9454","8","s2","cohH","angleH","r2",4.16367798914789
"9455","8","s2","cohH","angleH","r2",2.49022119611608
"9456","8","s2","cohH","angleH","r2",3.8346607093754
"9457","8","s2","cohH","angleH","r2",3.51797391695073
"9458","8","s2","cohH","angleH","r2",3.61004409979921
"9459","8","s2","cohH","angleH","r2",2.86854472505252
"9460","8","s2","cohH","angleH","r2",2.57617632373691
"9461","8","s2","cohH","angleH","r2",2.9079244010188
"9462","8","s2","cohH","angleH","r2",4.51326706019899
"9463","8","s2","cohH","angleH","r2",2.88795106238328
"9464","8","s2","cohH","angleH","r2",3.72570748293575
"9465","8","s2","cohH","angleH","r2",5.35419911605606
"9466","8","s2","cohH","angleH","r2",2.87635456218034
"9467","8","s2","cohH","angleH","r2",2.55088822329172
"9468","8","s2","cohH","angleH","r2",2.9446246749153
"9469","8","s2","cohH","angleH","r2",3.45487268633899
"9470","8","s2","cohH","angleH","r2",3.39712202694052
"9471","8","s2","cohH","angleH","r2",6.18507178091962
"9472","8","s2","cohH","angleH","r2",3.42389877419174
"9473","8","s2","cohH","angleH","r2",2.9612697976655
"9474","8","s2","cohH","angleH","r2",4.69090707271411
"9475","8","s2","cohH","angleH","r2",2.72042657982211
"9476","8","s2","cohH","angleH","r2",3.17287773660828
"9477","8","s2","cohH","angleH","r2",2.9079083734311
"9478","8","s2","cohH","angleH","r2",8.06084153606439
"9479","8","s2","cohH","angleH","r2",3.73030870032265
"9480","8","s2","cohH","angleH","r2",2.80208274918886
"9481","8","s2","cohH","angleH","r2",3.31151045040883
"9482","8","s2","cohH","angleH","r2",3.06557233065175
"9483","8","s2","cohH","angleH","r2",3.50960611350011
"9484","8","s2","cohH","angleH","r2",2.79135262264111
"9485","8","s2","cohH","angleH","r2",3.30478873294432
"9486","8","s2","cohH","angleH","r2",5.29151973281439
"9487","8","s2","cohH","angleH","r2",4.20024824622922
"9488","8","s2","cohH","angleH","r2",6.81176010667847
"9489","8","s2","cohH","angleH","r2",2.81795989664821
"9490","8","s2","cohH","angleH","r2",4.33037143032413
"9491","8","s2","cohH","angleH","r2",4.01765516270396
"9492","8","s2","cohH","angleH","r2",3.33168731619134
"9493","8","s2","cohH","angleH","r2",3.76139277594772
"9494","8","s2","cohH","angleH","r2",2.38137691571255
"9495","8","s2","cohH","angleH","r2",2.6108547651073
"9496","8","s2","cohH","angleH","r2",4.13712960250548
"9497","8","s2","cohH","angleH","r2",2.99243673297513
"9498","8","s2","cohH","angleH","r2",2.46227160613146
"9499","8","s2","cohH","angleH","r2",2.90874168251775
"9500","8","s2","cohH","angleH","r2",4.53941237547305
"9501","8","s2","cohH","angleH","r2",3.02548845339873
"9502","8","s2","cohH","angleH","r2",4.73883731123889
"9503","8","s2","cohH","angleH","r2",2.57552118507303
"9504","8","s2","cohH","angleH","r2",3.85708537838753
"9505","8","s2","cohH","angleH","r2",2.52688819839072
"9506","8","s2","cohH","angleH","r2",4.14744639856949
"9507","8","s2","cohH","angleH","r1",3.90682286273916
"9508","8","s2","cohH","angleH","r2",5.43037378920438
"9509","8","s2","cohH","angleH","r2",4.01993731689734
"9510","8","s2","cohH","angleH","r2",3.45586616804131
"9511","8","s2","cohH","angleH","r2",3.73636661062918
"9512","8","s2","cohH","angleH","r2",2.57348996518493
"9513","8","s2","cohH","angleH","r2",3.73131817083486
"9514","8","s2","cohH","angleH","r2",2.5433281793378
"9515","8","s2","cohH","angleH","r2",3.83204839218121
"9516","8","s2","cohH","angleH","r2",3.82097263701218
"9517","8","s2","cohH","angleH","r2",2.76798685661053
"9518","8","s2","cohH","angleH","r2",4.27703760723393
"9519","8","s2","cohH","angleH","r2",3.91080983071372
"9520","8","s2","cohH","angleH","r2",2.65755877433526
"9521","8","s2","cohH","angleH","r2",3.8979721817944
"9522","8","s2","cohH","angleH","r2",3.87672996247455
"9523","8","s2","cohH","angleH","r2",3.2137875707595
"9524","8","s2","cohH","angleH","r2",3.45085297372736
"9525","8","s2","cohH","angleH","r2",3.18867131456099
"9526","8","s2","cohH","angleH","r2",2.7729668961107
"9527","8","s2","cohH","angleH","r2",2.78956469652687
"9528","8","s2","cohH","angleH","r2",4.35200005974942
"9529","8","s2","cohH","angleH","r2",5.99906312293716
"9530","8","s2","cohH","angleH","r1",2.82406795965617
"9531","8","s2","cohH","angleH","r2",2.67166628743543
"9532","8","s2","cohH","angleH","r2",3.24057909513641
"9533","8","s2","cohH","angleH","r2",3.28295462893575
"9534","8","s2","cohH","angleH","r2",3.22219251775636
"9535","8","s2","cohH","angleH","r2",2.59692902737222
"9536","8","s2","cohH","angleH","r2",2.97792954120456
"9537","8","s2","cohH","angleH","r2",3.07083257312463
"9538","8","s2","cohH","angleH","r2",3.05408745948618
"9539","8","s2","cohH","angleH","r2",3.92383171564818
"9540","8","s2","cohH","angleH","r2",2.68300200542449
"9541","8","s2","cohH","angleH","r2",3.9755510614482
"9542","8","s2","cohH","angleH","r2",4.11113490641625
"9543","8","s2","cohH","angleH","r2",5.21235503501722
"9544","8","s2","cohH","angleH","r2",2.72550294191607
"9545","8","s2","cohH","angleH","r2",3.83975242460731
"9546","8","s2","cohH","angleH","r2",4.72396234053587
"9547","8","s2","cohH","angleH","r2",3.19997271027355
"9548","8","s2","cohH","angleH","r2",2.79344742060784
"9549","8","s2","cohH","angleH","r2",6.83814070685327
"9550","8","s2","cohH","angleH","r2",3.10119213955051
"9551","8","s2","cohH","angleH","r2",2.62499154036081
"9552","8","s2","cohH","angleH","r2",2.96489353845425
"9553","8","s2","cohH","angleH","r2",3.39917228867195
"9554","8","s2","cohH","angleH","r2",5.92931891409598
"9555","8","s2","cohH","angleH","r2",2.83904185918472
"9556","8","s2","cohH","angleH","r2",3.3851044651475
"9557","8","s2","cohH","angleH","r2",3.99937718540817
"9558","8","s2","cohH","angleH","r2",3.96440694645351
"9559","8","s2","cohH","angleH","r2",3.29246232827495
"9560","8","s2","cohH","angleH","r1",24.1551584369048
"9561","8","s2","cohH","angleH","r2",4.48549263458333
"9562","8","s2","cohH","angleH","r2",3.77041491716657
"9563","8","s2","cohH","angleH","r2",2.43335007985767
"9564","8","s2","cohH","angleH","r2",3.16783935492707
"9565","8","s2","cohH","angleH","r2",2.97006852135004
"9566","8","s2","cohH","angleH","r2",3.95023898343352
"9567","8","s2","cohH","angleH","r2",3.24644464244102
"9568","8","s2","cohH","angleH","r2",2.54198146813329
"9569","8","s2","cohH","angleH","r2",3.04461546930216
"9570","8","s2","cohH","angleH","r2",2.73668614944091
"9571","8","s2","cohH","angleH","r2",4.15614824535919
"9572","8","s2","cohH","angleH","r2",2.72357549861298
"9573","8","s2","cohH","angleH","r2",3.23496632293733
"9574","8","s2","cohH","angleH","r2",3.11292134308529
"9575","8","s2","cohH","angleH","r2",3.14460307088741
"9576","8","s2","cohH","angleH","r2",6.0608050706228
"9577","8","s2","cohH","angleH","r2",3.11583824611858
"9578","8","s2","cohH","angleH","r2",3.47198462344285
"9579","8","s2","cohH","angleH","r2",3.56879196411178
"9580","8","s2","cohH","angleH","r2",3.76263243318368
"9581","8","s2","cohH","angleH","r2",3.05082886860002
"9582","8","s2","cohH","angleH","r2",2.82231522724888
"9583","8","s2","cohH","angleH","r2",5.27297919418204
"9584","8","s2","cohH","angleH","r2",5.98204053434924
"9585","8","s2","cohH","angleH","r2",2.74696731064979
"9586","8","s2","cohH","angleH","r2",3.20185315749604
"9587","8","s2","cohH","angleH","r2",3.38781609622924
"9588","8","s2","cohH","angleH","r2",4.48245631502773
"9589","8","s2","cohH","angleH","r2",3.21712458817483
"9590","8","s2","cohH","angleH","r2",3.82112989458943
"9591","8","s2","cohH","angleH","r2",3.12347979688329
"9592","8","s2","cohH","angleH","r2",2.79174649699485
"9593","8","s2","cohH","angleH","r2",3.31185380584694
"9594","8","s2","cohH","angleH","r2",3.40033824679059
"9595","8","s2","cohH","angleH","r2",4.63983549964294
"9596","8","s2","cohH","angleH","r2",3.83050948938316
"9597","8","s2","cohH","angleH","r2",2.54593534849443
"9598","8","s2","cohH","angleH","r2",3.40260146207837
"9599","8","s2","cohH","angleH","r2",4.92549805093368
"9600","8","s2","cohH","angleH","r2",3.3379597130808
"9601","9","s1","cohE","angleE","r1",1.69511005943645
"9602","9","s1","cohE","angleE","r1",1.33141425641035
"9603","9","s1","cohE","angleE","r1",1.22637499449032
"9604","9","s1","cohE","angleE","r1",1.73346532743524
"9605","9","s1","cohE","angleE","r1",1.83925052696864
"9606","9","s1","cohE","angleE","r1",1.36539746893471
"9607","9","s1","cohE","angleE","r1",1.63760325997309
"9608","9","s1","cohE","angleE","r1",2.08596407826996
"9609","9","s1","cohE","angleE","r1",1.79847065337132
"9610","9","s1","cohE","angleE","r1",1.40025554894695
"9611","9","s1","cohE","angleE","r1",1.33118208927933
"9612","9","s1","cohE","angleE","r1",1.96756237793667
"9613","9","s1","cohE","angleE","r1",1.24573067465896
"9614","9","s1","cohE","angleE","r1",2.49267267918521
"9615","9","s1","cohE","angleE","r1",1.87864752250338
"9616","9","s1","cohE","angleE","r1",1.38416355441129
"9617","9","s1","cohE","angleE","r1",1.64246437068442
"9618","9","s1","cohE","angleE","r1",2.08280272710409
