"","s","S","Coh","Angle","R","RT"
"9015","8","s1","cohE","angleH","r1",1.39940606993212
"9016","8","s1","cohE","angleH","r1",1.57776787828165
"9017","8","s1","cohE","angleH","r1",1.68204163430449
"9018","8","s1","cohE","angleH","r1",1.70960022097482
"9019","8","s1","cohE","angleH","r1",1.18732279670801
"9020","8","s1","cohE","angleH","r1",1.16982408160146
"9021","8","s1","cohE","angleH","r1",1.70639743491415
"9022","8","s1","cohE","angleH","r1",1.40544140799575
"9023","8","s1","cohE","angleH","r1",1.7101986437042
"9024","8","s1","cohE","angleH","r1",1.44284528206892
"9025","8","s1","cohE","angleH","r1",1.60649237474714
"9026","8","s1","cohE","angleH","r1",1.12810882289254
"9027","8","s1","cohE","angleH","r1",1.12991752032696
"9028","8","s1","cohE","angleH","r1",1.6908953477564
"9029","8","s1","cohE","angleH","r1",1.12057414393632
"9030","8","s1","cohE","angleH","r1",1.9290403119099
"9031","8","s1","cohE","angleH","r1",1.28597065730378
"9032","8","s1","cohE","angleH","r1",1.50847571903114
"9033","8","s1","cohE","angleH","r1",1.29171756519699
"9034","8","s1","cohE","angleH","r1",1.79303397539534
"9035","8","s1","cohE","angleH","r1",1.63512351549275
"9036","8","s1","cohE","angleH","r1",1.27860877216241
"9037","8","s1","cohE","angleH","r1",1.47433254656008
"9038","8","s1","cohE","angleH","r1",1.51172849805083
"9039","8","s1","cohE","angleH","r1",1.34722096665348
"9040","8","s1","cohE","angleH","r1",1.39751959160195
"9041","8","s1","cohE","angleH","r1",1.56796048527046
"9042","8","s1","cohE","angleH","r1",1.72780179525717
"9043","8","s1","cohE","angleH","r1",1.55445846311043
"9044","8","s1","cohE","angleH","r1",2.20791089464408
"9045","8","s1","cohE","angleH","r1",1.46252527822533
"9046","8","s1","cohE","angleH","r2",1.71635001545169
"9047","8","s1","cohE","angleH","r1",2.17371450094328
"9048","8","s1","cohE","angleH","r1",1.22230691969394
"9049","8","s1","cohE","angleH","r1",1.43935735735568
"9050","8","s1","cohE","angleH","r1",1.3272705513742
"9051","8","s1","cohE","angleH","r1",2.0697166166922
"9052","8","s1","cohE","angleH","r1",1.36781409841213
"9053","8","s1","cohE","angleH","r1",1.19751144337806
"9054","8","s1","cohE","angleH","r1",1.43419848079771
"9055","8","s1","cohE","angleH","r1",1.43405726558424
"9056","8","s1","cohE","angleH","r1",1.47776994696632
"9057","8","s1","cohE","angleH","r1",1.20818390052407
"9058","8","s1","cohE","angleH","r1",1.22102414935345
"9059","8","s1","cohE","angleH","r1",1.99801746082995
"9060","8","s1","cohE","angleH","r1",1.32121602624209
"9061","8","s1","cohE","angleH","r1",1.47293861527951
"9062","8","s1","cohE","angleH","r1",1.65236285922016
"9063","8","s1","cohE","angleH","r1",1.26976101487502
"9064","8","s1","cohE","angleH","r1",1.99204555966915
"9065","8","s1","cohE","angleH","r1",1.25563782464147
"9066","8","s1","cohE","angleH","r1",2.08969557256354
"9067","8","s1","cohE","angleH","r1",1.63568855768856
"9068","8","s1","cohE","angleH","r1",1.27468396935702
"9069","8","s1","cohE","angleH","r2",1.62595718112335
"9070","8","s1","cohE","angleH","r1",1.25234801764734
"9071","8","s1","cohE","angleH","r1",1.36447017433022
"9072","8","s1","cohE","angleH","r1",1.71912946208379
"9073","8","s1","cohE","angleH","r1",1.40145594430285
"9074","8","s1","cohE","angleH","r1",1.56272195861625
"9075","8","s1","cohE","angleH","r1",1.47479640326026
"9076","8","s1","cohE","angleH","r1",1.38808585770772
"9077","8","s1","cohE","angleH","r1",1.64229756826499
"9078","8","s1","cohE","angleH","r1",1.48051689083108
"9079","8","s1","cohE","angleH","r1",1.62207790781431
"9080","8","s1","cohE","angleH","r1",1.4816006066854
"9081","8","s1","cohE","angleH","r1",3.19181441557696
"9082","8","s1","cohE","angleH","r1",1.71189112302911
"9083","8","s1","cohE","angleH","r1",1.50993614384001
"9084","8","s1","cohE","angleH","r1",1.83420106056978
"9085","8","s1","cohE","angleH","r1",1.37324582267214
"9086","8","s1","cohE","angleH","r1",1.36233027049987
"9087","8","s1","cohE","angleH","r1",1.28969912880603
"9088","8","s1","cohE","angleH","r1",2.10909643441598
"9089","8","s1","cohE","angleH","r1",1.36459425749802
"9090","8","s1","cohE","angleH","r1",1.2486105066268
"9091","8","s1","cohE","angleH","r1",1.57100303995677
"9092","8","s1","cohE","angleH","r1",1.39843765418264
"9093","8","s1","cohE","angleH","r1",1.34772536981704
"9094","8","s1","cohE","angleH","r1",1.47623758048577
"9095","8","s1","cohE","angleH","r1",1.20607786721923
"9096","8","s1","cohE","angleH","r1",1.70105053443271
"9097","8","s1","cohE","angleH","r1",1.39060317004703
"9098","8","s1","cohE","angleH","r1",1.23745076368699
"9099","8","s1","cohE","angleH","r1",1.48637502477457
"9100","8","s1","cohE","angleH","r1",1.4519022358953
"9101","8","s1","cohE","angleH","r1",1.44311294990917
"9102","8","s1","cohE","angleH","r1",1.24120110198095
"9103","8","s1","cohE","angleH","r1",1.30707432101164
"9104","8","s1","cohE","angleH","r1",1.96924899223302
"9105","8","s1","cohE","angleH","r1",1.33290035239723
"9106","8","s1","cohE","angleH","r1",1.57214870680514
"9107","8","s1","cohE","angleH","r1",1.353777548247
"9108","8","s1","cohE","angleH","r1",1.24982274692921
"9109","8","s1","cohE","angleH","r1",1.78020088308087
"9110","8","s1","cohE","angleH","r1",2.04547026211433
"9111","8","s1","cohE","angleH","r1",1.47827155100643
"9112","8","s1","cohE","angleH","r1",1.34155286999414
"9113","8","s1","cohE","angleH","r1",1.24621313585173
"9114","8","s1","cohE","angleH","r1",1.10418574868514
"9115","8","s1","cohE","angleH","r1",1.60557562981646
"9116","8","s1","cohE","angleH","r1",1.67929097885138
"9117","8","s1","cohE","angleH","r1",1.77433263306103
"9118","8","s1","cohE","angleH","r1",1.46617843747049
"9119","8","s1","cohE","angleH","r1",1.40751571609311
"9120","8","s1","cohE","angleH","r1",1.30533764616096
"9121","8","s1","cohE","angleH","r1",1.56166658729171
"9122","8","s1","cohE","angleH","r1",1.61786689452556
"9123","8","s1","cohE","angleH","r1",1.29832801508352
"9124","8","s1","cohE","angleH","r1",1.56806412726253
"9125","8","s1","cohE","angleH","r1",1.23501729881329
"9126","8","s1","cohE","angleH","r1",1.60278930149171
"9127","8","s1","cohE","angleH","r1",1.49379200371888
"9128","8","s1","cohE","angleH","r1",1.30196822362577
"9129","8","s1","cohE","angleH","r1",1.58276550629071
"9130","8","s1","cohE","angleH","r1",1.49833100985882
"9131","8","s1","cohE","angleH","r1",1.44766201929512
"9132","8","s1","cohE","angleH","r1",1.02334697677132
"9133","8","s1","cohE","angleH","r1",1.67350734757966
"9134","8","s1","cohE","angleH","r1",1.38804819361354
"9135","8","s1","cohE","angleH","r1",1.75901053994472
"9136","8","s1","cohE","angleH","r1",1.8102770219056
"9137","8","s1","cohE","angleH","r1",1.86722908787668
"9138","8","s1","cohE","angleH","r1",1.42247845872977
"9139","8","s1","cohE","angleH","r1",1.28927509845995
"9140","8","s1","cohE","angleH","r1",1.66191281003546
"9141","8","s1","cohE","angleH","r1",1.76970822258634
"9142","8","s1","cohE","angleH","r1",1.3908341608019
"9143","8","s1","cohE","angleH","r1",1.23838408422728
"9144","8","s1","cohE","angleH","r1",1.24586563588374
"9145","8","s1","cohE","angleH","r1",1.61669472423901
"9146","8","s1","cohE","angleH","r1",1.22528845079761
"9147","8","s1","cohE","angleH","r1",1.41593443875612
"9148","8","s1","cohE","angleH","r1",2.92648866586949
"9149","8","s1","cohE","angleH","r1",1.13123129793011
"9150","8","s1","cohE","angleH","r1",1.50355911600637
"9151","8","s2","cohE","angleH","r2",1.0926189091961
"9152","8","s2","cohE","angleH","r2",1.25488619835287
"9153","8","s2","cohE","angleH","r2",1.76400206933777
"9154","8","s2","cohE","angleH","r2",1.40543226657172
"9155","8","s2","cohE","angleH","r2",1.70536929558391
"9156","8","s2","cohE","angleH","r2",1.57024283718344
"9157","8","s2","cohE","angleH","r2",1.3054228833811
"9158","8","s2","cohE","angleH","r2",1.71616468213026
"9159","8","s2","cohE","angleH","r2",1.20609689403606
"9160","8","s2","cohE","angleH","r2",1.58813206855635
"9161","8","s2","cohE","angleH","r2",1.25711207887839
"9162","8","s2","cohE","angleH","r2",1.37479185954023
"9163","8","s2","cohE","angleH","r2",1.48625990579969
"9164","8","s2","cohE","angleH","r2",1.21384077723412
"9165","8","s2","cohE","angleH","r2",1.3860197968052
"9166","8","s2","cohE","angleH","r2",1.31901520157254
"9167","8","s2","cohE","angleH","r2",1.22925969409919
"9168","8","s2","cohE","angleH","r2",1.24453184917484
"9169","8","s2","cohE","angleH","r2",1.50765055499566
"9170","8","s2","cohE","angleH","r2",1.67401624804992
"9171","8","s2","cohE","angleH","r2",1.24288734651647
"9172","8","s2","cohE","angleH","r2",1.37382104823604
"9173","8","s2","cohE","angleH","r2",1.38869909494739
"9174","8","s2","cohE","angleH","r2",1.57097935239156
"9175","8","s2","cohE","angleH","r2",1.74755111047406
"9176","8","s2","cohE","angleH","r2",1.62495470043082
"9177","8","s2","cohE","angleH","r1",1.31443716441681
"9178","8","s2","cohE","angleH","r2",1.31579031458891
"9179","8","s2","cohE","angleH","r2",1.69837593844887
"9180","8","s2","cohE","angleH","r2",1.63596295087604
"9181","8","s2","cohE","angleH","r2",1.29438686064927
"9182","8","s2","cohE","angleH","r2",1.44506859871873
"9183","8","s2","cohE","angleH","r2",1.24501566981314
"9184","8","s2","cohE","angleH","r2",1.43820131566851
"9185","8","s2","cohE","angleH","r2",1.21770815652932
"9186","8","s2","cohE","angleH","r2",1.16324771168622
"9187","8","s2","cohE","angleH","r2",1.26803361691324
"9188","8","s2","cohE","angleH","r2",1.58344800521384
"9189","8","s2","cohE","angleH","r2",1.51819728928889
"9190","8","s2","cohE","angleH","r2",1.51349736730542
"9191","8","s2","cohE","angleH","r2",1.42943558231615
"9192","8","s2","cohE","angleH","r2",1.3474324307728
"9193","8","s2","cohE","angleH","r2",1.54660943063793
"9194","8","s2","cohE","angleH","r2",1.23681668556751
"9195","8","s2","cohE","angleH","r2",1.4356803396767
"9196","8","s2","cohE","angleH","r2",2.05811866517841
"9197","8","s2","cohE","angleH","r2",1.44660954245
"9198","8","s2","cohE","angleH","r2",1.34271931877159
"9199","8","s2","cohE","angleH","r2",1.70084808321776
"9200","8","s2","cohE","angleH","r2",1.64366412785682
"9201","8","s2","cohE","angleH","r2",1.61993417134555
"9202","8","s2","cohE","angleH","r2",1.5899495038633
"9203","8","s2","cohE","angleH","r2",1.3662656772784
"9204","8","s2","cohE","angleH","r2",1.51453656542454
"9205","8","s2","cohE","angleH","r2",1.23427955418575
"9206","8","s2","cohE","angleH","r2",1.16937736828773
"9207","8","s2","cohE","angleH","r2",1.42164039114222
"9208","8","s2","cohE","angleH","r2",1.21293887374482
"9209","8","s2","cohE","angleH","r2",1.20810889010722
"9210","8","s2","cohE","angleH","r1",1.74320314925154
"9211","8","s2","cohE","angleH","r2",1.4503399238005
"9212","8","s2","cohE","angleH","r2",1.58019985978693
"9213","8","s2","cohE","angleH","r2",1.71806584305458
"9214","8","s2","cohE","angleH","r2",2.03110664150132
"9215","8","s2","cohE","angleH","r2",1.5603151274854
"9216","8","s2","cohE","angleH","r2",1.74292032320444
"9217","8","s2","cohE","angleH","r2",1.77368903631673
"9218","8","s2","cohE","angleH","r2",1.59886508106856
"9219","8","s2","cohE","angleH","r1",1.3457736278164
"9220","8","s2","cohE","angleH","r2",1.45779405416436
"9221","8","s2","cohE","angleH","r2",1.3638553898935
"9222","8","s2","cohE","angleH","r2",1.22063440380931
"9223","8","s2","cohE","angleH","r2",1.52357514989373
"9224","8","s2","cohE","angleH","r1",1.35807917609847
"9225","8","s2","cohE","angleH","r2",1.40642425688171
"9226","8","s2","cohE","angleH","r2",1.47880358947794
"9227","8","s2","cohE","angleH","r2",1.37924039853325
"9228","8","s2","cohE","angleH","r2",1.41146171841543
"9229","8","s2","cohE","angleH","r2",1.51855829952634
"9230","8","s2","cohE","angleH","r2",1.54421493652696
"9231","8","s2","cohE","angleH","r2",1.2740934281832
"9232","8","s2","cohE","angleH","r2",1.39606682511084
"9233","8","s2","cohE","angleH","r2",1.27583052491554
"9234","8","s2","cohE","angleH","r2",1.83900138300819
"9235","8","s2","cohE","angleH","r2",1.51794417150656
"9236","8","s2","cohE","angleH","r2",1.44048041667552
"9237","8","s2","cohE","angleH","r2",1.69974769943427
"9238","8","s2","cohE","angleH","r2",1.47846797498038
"9239","8","s2","cohE","angleH","r2",1.48109109815244
"9240","8","s2","cohE","angleH","r2",1.38480763828571
"9241","8","s2","cohE","angleH","r2",1.92916969425705
"9242","8","s2","cohE","angleH","r2",1.47898788924211
"9243","8","s2","cohE","angleH","r2",1.75413518524282
"9244","8","s2","cohE","angleH","r2",2.11861715527801
"9245","8","s2","cohE","angleH","r2",1.92633390618818
"9246","8","s2","cohE","angleH","r2",1.4535665019452
"9247","8","s2","cohE","angleH","r2",1.19271683703507
"9248","8","s2","cohE","angleH","r2",1.38204190696356
"9249","8","s2","cohE","angleH","r2",1.12806596153291
"9250","8","s2","cohE","angleH","r2",1.53338687190694
"9251","8","s2","cohE","angleH","r2",1.27971756577747
"9252","8","s2","cohE","angleH","r2",1.7709697447653
"9253","8","s2","cohE","angleH","r2",1.30109650379075
"9254","8","s2","cohE","angleH","r2",1.35460758120532
"9255","8","s2","cohE","angleH","r2",1.33630421191661
"9256","8","s2","cohE","angleH","r2",1.20661896923649
"9257","8","s2","cohE","angleH","r2",1.27941771790098
"9258","8","s2","cohE","angleH","r2",1.24302122214749
"9259","8","s2","cohE","angleH","r2",1.44821345823929
"9260","8","s2","cohE","angleH","r2",1.52993225983828
"9261","8","s2","cohE","angleH","r2",1.63862844852501
"9262","8","s2","cohE","angleH","r2",1.71083735417393
"9263","8","s2","cohE","angleH","r2",1.722458025346
"9264","8","s2","cohE","angleH","r2",1.26448866660873
"9265","8","s2","cohE","angleH","r2",1.5696147684433
"9266","8","s2","cohE","angleH","r2",1.39815269040693
"9267","8","s2","cohE","angleH","r2",1.40695844116426
"9268","8","s2","cohE","angleH","r2",2.37560203528806
"9269","8","s2","cohE","angleH","r2",1.09974322961536
"9270","8","s2","cohE","angleH","r2",1.67200982392734
"9271","8","s2","cohE","angleH","r2",1.59731808198005
"9272","8","s2","cohE","angleH","r2",2.25243157251431
"9273","8","s2","cohE","angleH","r2",1.64452157443421
"9274","8","s2","cohE","angleH","r2",1.49919874877254
"9275","8","s2","cohE","angleH","r2",1.12851108815708
"9276","8","s2","cohE","angleH","r2",1.48702048398832
"9277","8","s2","cohE","angleH","r2",1.49832130436074
"9278","8","s2","cohE","angleH","r2",1.3806440807919
"9279","8","s2","cohE","angleH","r2",1.39461645930368
"9280","8","s2","cohE","angleH","r2",1.57225041800533
"9281","8","s2","cohE","angleH","r2",1.13392423442032
"9282","8","s2","cohE","angleH","r2",1.56977280560733
"9283","8","s2","cohE","angleH","r2",1.26096454911881
"9284","8","s2","cohE","angleH","r2",1.31140867271124
"9285","8","s2","cohE","angleH","r2",1.8754345224736
"9286","8","s2","cohE","angleH","r2",1.46324700456157
"9287","8","s2","cohE","angleH","r2",2.01404219380616
"9288","8","s2","cohE","angleH","r2",1.77824120192845
"9289","8","s2","cohE","angleH","r2",1.56857664057706
"9290","8","s2","cohE","angleH","r2",1.77129000946818
"9291","8","s2","cohE","angleH","r2",1.63110178597465
"9292","8","s2","cohE","angleH","r2",1.06801141904202
"9293","8","s2","cohE","angleH","r2",1.35352904401998
"9294","8","s2","cohE","angleH","r2",1.37221042912137
"9295","8","s2","cohE","angleH","r2",1.35922612087186
"9296","8","s2","cohE","angleH","r2",1.94515611272671
"9297","8","s2","cohE","angleH","r2",1.21455297928367
"9298","8","s2","cohE","angleH","r2",1.10362162750821
"9299","8","s2","cohE","angleH","r2",1.41587777934116
"9300","8","s2","cohE","angleH","r2",1.44371770808262
"9301","8","s1","cohH","angleH","r1",1.58333067798509
"9302","8","s1","cohH","angleH","r1",1.68849210127091
"9303","8","s1","cohH","angleH","r1",1.67484734929144
"9304","8","s1","cohH","angleH","r1",1.74021616715761
"9305","8","s1","cohH","angleH","r1",2.61125057515708
"9306","8","s1","cohH","angleH","r1",1.28520188960151
"9307","8","s1","cohH","angleH","r2",1.80054048709088
"9308","8","s1","cohH","angleH","r1",2.28017206706062
"9309","8","s1","cohH","angleH","r2",2.0099551608633
"9310","8","s1","cohH","angleH","r1",1.37284996748159
"9311","8","s1","cohH","angleH","r1",1.85035093339214
"9312","8","s1","cohH","angleH","r1",1.49138009303598
"9313","8","s1","cohH","angleH","r1",2.34437448332387
"9314","8","s1","cohH","angleH","r1",1.50207062319099
"9315","8","s1","cohH","angleH","r1",1.90921522251301
"9316","8","s1","cohH","angleH","r1",2.4504260316184
"9317","8","s1","cohH","angleH","r1",1.82996352812413
"9318","8","s1","cohH","angleH","r1",1.33892942875311
"9319","8","s1","cohH","angleH","r1",3.18996247746144
"9320","8","s1","cohH","angleH","r1",2.53160891951577
"9321","8","s1","cohH","angleH","r1",2.39295955599208
"9322","8","s1","cohH","angleH","r1",1.83657177249106
"9323","8","s1","cohH","angleH","r1",1.59357973972894
"9324","8","s1","cohH","angleH","r1",1.66821181361197
"9325","8","s1","cohH","angleH","r1",2.60171593109677
"9326","8","s1","cohH","angleH","r1",1.95600725692212
"9327","8","s1","cohH","angleH","r1",1.89499277072364
"9328","8","s1","cohH","angleH","r1",1.51484198631642
"9329","8","s1","cohH","angleH","r1",1.51260266891693
"9330","8","s1","cohH","angleH","r1",1.69463183691393
"9331","8","s1","cohH","angleH","r1",2.75005514211741
"9332","8","s1","cohH","angleH","r1",1.37354908103568
"9333","8","s1","cohH","angleH","r1",1.88431576284635
"9334","8","s1","cohH","angleH","r1",1.88152018624806
"9335","8","s1","cohH","angleH","r1",1.89287526430029
"9336","8","s1","cohH","angleH","r1",1.5083245871261
"9337","8","s1","cohH","angleH","r2",2.1131712993797
"9338","8","s1","cohH","angleH","r1",1.33365851236626
"9339","8","s1","cohH","angleH","r1",1.46461585855952
"9340","8","s1","cohH","angleH","r1",1.83142134969643
"9341","8","s1","cohH","angleH","r1",1.89859270679804
"9342","8","s1","cohH","angleH","r1",2.43499781011823
"9343","8","s1","cohH","angleH","r2",1.54762524418158
"9344","8","s1","cohH","angleH","r1",1.52602845067749
"9345","8","s1","cohH","angleH","r1",1.33409743166632
"9346","8","s1","cohH","angleH","r1",1.91346153573955
"9347","8","s1","cohH","angleH","r1",2.29658195770737
"9348","8","s1","cohH","angleH","r1",1.98783293427675
"9349","8","s1","cohH","angleH","r1",2.09088445293811
"9350","8","s1","cohH","angleH","r1",1.71376312444953
"9351","8","s1","cohH","angleH","r1",1.67148682899278
"9352","8","s1","cohH","angleH","r1",1.58139873956998
"9353","8","s1","cohH","angleH","r1",1.3364750679827
"9354","8","s1","cohH","angleH","r1",1.61265661333677
"9355","8","s1","cohH","angleH","r1",1.75394305872783
"9356","8","s1","cohH","angleH","r1",1.72471033717799
"9357","8","s1","cohH","angleH","r1",2.00769984990865
"9358","8","s1","cohH","angleH","r1",1.95952682732067
"9359","8","s1","cohH","angleH","r1",2.12713206840834
"9360","8","s1","cohH","angleH","r1",1.25662044879872
"9361","8","s1","cohH","angleH","r1",3.04106946131865
"9362","8","s1","cohH","angleH","r1",1.41857275105624
"9363","8","s1","cohH","angleH","r1",2.54953774389906
"9364","8","s1","cohH","angleH","r1",1.81731508606168
"9365","8","s1","cohH","angleH","r1",1.72445366818226
"9366","8","s1","cohH","angleH","r1",1.5626610226282
"9367","8","s1","cohH","angleH","r1",1.41011308825202
"9368","8","s1","cohH","angleH","r1",1.77641141833741
"9369","8","s1","cohH","angleH","r1",1.9152891333288
"9370","8","s1","cohH","angleH","r1",3.69332281240405
"9371","8","s1","cohH","angleH","r1",1.94941771515512
"9372","8","s1","cohH","angleH","r1",1.95135648361757
"9373","8","s1","cohH","angleH","r1",1.86745385488783
"9374","8","s1","cohH","angleH","r1",2.34440122741117
"9375","8","s1","cohH","angleH","r1",1.83914044834753
"9376","8","s1","cohH","angleH","r1",3.13095152864854
"9377","8","s1","cohH","angleH","r1",1.75373401952562
"9378","8","s1","cohH","angleH","r1",1.88422278684904
"9379","8","s1","cohH","angleH","r1",1.82179988779709
"9380","8","s1","cohH","angleH","r2",2.16497683729898
"9381","8","s1","cohH","angleH","r2",1.97335735278174
"9382","8","s1","cohH","angleH","r1",1.43325001333996
"9383","8","s1","cohH","angleH","r1",2.0066125685589
"9384","8","s1","cohH","angleH","r1",1.88377717830284
"9385","8","s1","cohH","angleH","r1",1.80885904569043
"9386","8","s1","cohH","angleH","r1",2.66841161587228
"9387","8","s1","cohH","angleH","r1",2.07935161205164
"9388","8","s1","cohH","angleH","r1",2.44059263428228
"9389","8","s1","cohH","angleH","r1",1.6258779277129
"9390","8","s1","cohH","angleH","r1",1.32295779307086
"9391","8","s1","cohH","angleH","r1",1.96118094804162
"9392","8","s1","cohH","angleH","r1",1.51979573727274
"9393","8","s1","cohH","angleH","r1",1.6724836212001
"9394","8","s1","cohH","angleH","r1",1.34926970925119
"9395","8","s1","cohH","angleH","r1",1.58992054971324
"9396","8","s1","cohH","angleH","r1",1.91946238823843
"9397","8","s1","cohH","angleH","r1",2.3306348946671
"9398","8","s1","cohH","angleH","r1",1.84414448582085
"9399","8","s1","cohH","angleH","r1",1.97528117634513
"9400","8","s1","cohH","angleH","r1",2.9442676251442
"9401","8","s1","cohH","angleH","r1",1.69967140908218
"9402","8","s1","cohH","angleH","r1",1.885235021804
"9403","8","s1","cohH","angleH","r1",1.81011027775689
"9404","8","s1","cohH","angleH","r1",1.47615651069663
"9405","8","s1","cohH","angleH","r1",2.10783160876805
"9406","8","s1","cohH","angleH","r1",1.4839751662106
"9407","8","s1","cohH","angleH","r1",1.67736828450954
"9408","8","s1","cohH","angleH","r1",2.12971553554603
"9409","8","s1","cohH","angleH","r1",1.96092586624062
"9410","8","s1","cohH","angleH","r1",2.7612784851875
"9411","8","s1","cohH","angleH","r1",2.03234089513712
"9412","8","s1","cohH","angleH","r1",1.66780764398167
"9413","8","s1","cohH","angleH","r2",2.782150329577
"9414","8","s1","cohH","angleH","r1",1.37421964364802
"9415","8","s1","cohH","angleH","r2",2.59248383824575
"9416","8","s1","cohH","angleH","r1",2.5033799444127
"9417","8","s1","cohH","angleH","r1",1.9960184713658
"9418","8","s1","cohH","angleH","r1",2.5876659765196
"9419","8","s1","cohH","angleH","r1",1.78780548398087
"9420","8","s1","cohH","angleH","r1",1.95248137664249
"9421","8","s1","cohH","angleH","r1",2.50348544450673
"9422","8","s1","cohH","angleH","r1",2.97154648535889
"9423","8","s1","cohH","angleH","r1",2.85626547516117
"9424","8","s1","cohH","angleH","r1",2.15345827287567
"9425","8","s1","cohH","angleH","r1",1.92530119631282
"9426","8","s1","cohH","angleH","r1",1.7407557793301
"9427","8","s1","cohH","angleH","r1",1.70736757172401
"9428","8","s1","cohH","angleH","r2",1.78669742143763
"9429","8","s1","cohH","angleH","r1",3.23859265359881
"9430","8","s1","cohH","angleH","r1",1.33880249240082
"9431","8","s1","cohH","angleH","r2",1.65745153909101
"9432","8","s1","cohH","angleH","r1",2.26724922420898
"9433","8","s1","cohH","angleH","r1",1.57905065060064
"9434","8","s1","cohH","angleH","r1",1.94930678398888
"9435","8","s1","cohH","angleH","r1",1.35155413263534
"9436","8","s1","cohH","angleH","r1",1.64852124719618
"9437","8","s1","cohH","angleH","r1",3.02146728835093
"9438","8","s1","cohH","angleH","r1",1.8244244814225
"9439","8","s1","cohH","angleH","r1",1.59367008541139
"9440","8","s1","cohH","angleH","r1",1.7836109107392
"9441","8","s1","cohH","angleH","r1",2.16923597769189
"9442","8","s1","cohH","angleH","r1",1.49857576807322
"9443","8","s1","cohH","angleH","r1",2.40752490762031
"9444","8","s1","cohH","angleH","r1",1.37495799353717
"9445","8","s1","cohH","angleH","r2",4.06386997158003
"9446","8","s1","cohH","angleH","r1",2.03370612371105
"9447","8","s1","cohH","angleH","r1",2.19202941667527
"9448","8","s1","cohH","angleH","r1",1.65073175325831
"9449","8","s1","cohH","angleH","r1",1.8083401725859
"9450","8","s1","cohH","angleH","r1",2.56448849194073
"9451","8","s2","cohH","angleH","r2",1.84827946774192
"9452","8","s2","cohH","angleH","r2",2.29653816512332
"9453","8","s2","cohH","angleH","r2",1.76429300957333
"9454","8","s2","cohH","angleH","r2",1.63771956323961
"9455","8","s2","cohH","angleH","r2",1.37865434130214
"9456","8","s2","cohH","angleH","r2",1.66973185686595
"9457","8","s2","cohH","angleH","r1",2.90754805749324
"9458","8","s2","cohH","angleH","r2",2.30738533979262
"9459","8","s2","cohH","angleH","r2",5.15813894696486
"9460","8","s2","cohH","angleH","r2",2.18345440379538
"9461","8","s2","cohH","angleH","r2",1.93030104898126
"9462","8","s2","cohH","angleH","r2",2.04639313971669
"9463","8","s2","cohH","angleH","r2",3.49971355067785
"9464","8","s2","cohH","angleH","r1",2.24766889982706
"9465","8","s2","cohH","angleH","r2",1.6322184829365
"9466","8","s2","cohH","angleH","r2",2.47089056795368
"9467","8","s2","cohH","angleH","r2",1.93724315702329
"9468","8","s2","cohH","angleH","r2",2.05397502234829
"9469","8","s2","cohH","angleH","r2",2.80098189496918
"9470","8","s2","cohH","angleH","r2",1.59273466134967
"9471","8","s2","cohH","angleH","r2",1.59798900402435
"9472","8","s2","cohH","angleH","r2",1.70265841506516
"9473","8","s2","cohH","angleH","r2",2.25308940830921
"9474","8","s2","cohH","angleH","r2",2.87567167407568
"9475","8","s2","cohH","angleH","r2",1.80480270984276
"9476","8","s2","cohH","angleH","r2",2.36280830318066
"9477","8","s2","cohH","angleH","r2",1.27127960335847
"9478","8","s2","cohH","angleH","r2",1.30797723485197
"9479","8","s2","cohH","angleH","r2",2.02995129802135
"9480","8","s2","cohH","angleH","r2",2.52175941885248
"9481","8","s2","cohH","angleH","r2",2.32188080280407
"9482","8","s2","cohH","angleH","r2",2.3523450060192
"9483","8","s2","cohH","angleH","r2",1.44360829803267
"9484","8","s2","cohH","angleH","r2",1.54404364513435
"9485","8","s2","cohH","angleH","r2",1.89835079134597
"9486","8","s2","cohH","angleH","r2",1.76063279025752
"9487","8","s2","cohH","angleH","r2",1.94119941814485
"9488","8","s2","cohH","angleH","r2",1.63055467614825
"9489","8","s2","cohH","angleH","r2",1.85442306555305
"9490","8","s2","cohH","angleH","r2",2.16377570664362
"9491","8","s2","cohH","angleH","r2",1.1968241746299
"9492","8","s2","cohH","angleH","r2",1.35940127885328
"9493","8","s2","cohH","angleH","r2",2.1221671786403
"9494","8","s2","cohH","angleH","r2",2.04045103437637
"9495","8","s2","cohH","angleH","r2",1.41664590543941
"9496","8","s2","cohH","angleH","r2",2.8919827874874
"9497","8","s2","cohH","angleH","r2",1.55589733927167
"9498","8","s2","cohH","angleH","r2",1.95865310199875
"9499","8","s2","cohH","angleH","r2",2.25662878755211
"9500","8","s2","cohH","angleH","r2",1.61118321222902
"9501","8","s2","cohH","angleH","r2",2.06566285507304
"9502","8","s2","cohH","angleH","r2",1.47789386307112
"9503","8","s2","cohH","angleH","r2",2.53282159428053
"9504","8","s2","cohH","angleH","r2",1.89275222124481
"9505","8","s2","cohH","angleH","r2",1.54074562794989
"9506","8","s2","cohH","angleH","r2",3.53420946650217
"9507","8","s2","cohH","angleH","r2",2.42167984073712
"9508","8","s2","cohH","angleH","r2",1.51145836528033
"9509","8","s2","cohH","angleH","r2",1.70268067260795
"9510","8","s2","cohH","angleH","r2",1.92113730206177
"9511","8","s2","cohH","angleH","r2",2.0835147318918
"9512","8","s2","cohH","angleH","r2",1.60822120452691
"9513","8","s2","cohH","angleH","r2",2.10178207606267
